mcmparam,BULL91_32,CHANG06_3,CHEN99_15,CHEN99_28A,CHEN99_28B,CHENYAO01_28A,CHENYAO01_28B,DEMPSTER02_25,DEMPSTER04_A3,DEMPSTER04_B3,DEMPSTER04_C3,DEMPSTER04_D3,DEMPSTER04_E3,DEMPSTER04_F3,DEMPSTER04_G4,DEMPSTER04_H4,DEMPSTER04_I5,DEMPSTER04_J5,DEMPSTER04_K5,DEMPSTER04_L5,GAUSSIAN_3,GAUSSIAN_5,GOODMAN77_A3,GOODMAN77_B3,GOODMAN77_C7,GOODMAN77_D7,GOODMAN77_E11,GOODMAN77_F11,GOODMAN77_G11,GOODMAN77_H15,GOODMAN77_I19,HIGHPASS_15,HIGHPASS_5,HIGHPASS_9,JAIN91_11,JANG02_11,JHENG04_29A,JHENG04_29B,JHENG04_30,JOHANSSON08_28,JOHANSSON08_30,JOHANSSON08_A5,JOHANSSON08_B5,KWENTUS97_11,KWENTUS97_15,KWENTUS97_47,LAPLACIAN_3,LIM83A_36,LIM83_121,LIM83_36,LIM83_37,LIM83_63,LIMAKT08_121,LIMPASKO99_121,LIMYU07_121,LOWPASS_15,LOWPASS_5,LOWPASS_9,MARTINEZ02_4,NIELSEN89_67A,NIELSEN89_67B,POTKONJAK96_4,ROSA04_49,SAMUELI89_60,SHAHEIN11_B,SHAHEIN11_S2,SHI11_A,SHI11_G1,SHI11_L2,SHI11_S1_A,SHI11_S1_B,SHI11_S2,SHI11_X1,SHI11_Y1,SHI11_Y2,UNSHARP_3-1,UNSHARP_3-2,VINOD03_15,VINOD03_26A,VINOD03_26B,XU07_15,XU07_28,YEUNG04_40,YLI01_30,YOSHINO90_64,ZAHOSAM89_25
ktree:L(nc:yz:nu):C(nssd:yi),lin=4531:non=0,lin=2398:non=0,lin=1861:non=0,lin=4690:non=0,lin=4882:non=0,lin=3400:non=0,lin=3968:non=0,lin=23842:non=0,lin=1435:non=0,lin=1700:non=0,lin=3136:non=0,lin=2089:non=0,lin=4543:non=0,lin=4130:non=0,lin=5350:non=0,lin=5915:non=0,lin=4846:non=0,lin=5181:non=0,lin=6205:non=0,lin=6205:non=0,lin=953:non=0,lin=2458:non=0,lin=151:non=0,lin=474:non=0,lin=1150:non=0,lin=2000:non=0,lin=1435:non=0,lin=2380:non=0,lin=4020:non=0,lin=5671:non=0,lin=934:non=0,lin=1423:non=0,lin=481:non=0,lin=445:non=0,lin=4279:non=0,lin=3271:non=0,lin=3687:non=0,lin=10594:non=0,lin=60578:non=0,lin=3089:non=0,lin=4245:non=0,lin=1150:non=0,lin=1796:non=0,lin=16873:non=0,lin=1150:non=0,lin=193147:non=0,lin=855:non=0,lin=945:non=0,lin=21244:non=0,lin=885:non=0,lin=105967:non=0,lin=180842:non=0,lin=131713:non=0,lin=46066:non=0,lin=2571:non=0,lin=7627:non=0,lin=3823:non=0,lin=63967:non=0,lin=62828:non=0,lin=3823:non=0,lin=6456:non=0,lin=32130:non=0,lin=4531:non=0,lin=18550:non=0,lin=14658:non=0,lin=474:non=0,lin=19425:non=0,lin=874:non=0,lin=945:non=0,lin=20242:non=0,lin=1765:non=0,lin=3502:non=0,lin=6902:non=0,lin=923:non=0,lin=2789:non=0,lin=2812:non=0,lin=2242:non=0,lin=27157:non=0,lin=2878:non=0,lin=5523:non=0,lin=54624:non=0,lin=2815:non=0,lin=35305:non=0,lin=1703:non=0
ktree:L(nc:yz:nu):C(yssd:ni),lin=6435:non=0,lin=3368:non=0,lin=2605:non=0,lin=6674:non=0,lin=6962:non=0,lin=4804:non=0,lin=5634:non=0,lin=34798:non=0,lin=1988:non=0,lin=2364:non=0,lin=4432:non=0,lin=2926:non=0,lin=6478:non=0,lin=5880:non=0,lin=7645:non=0,lin=8471:non=0,lin=6910:non=0,lin=7391:non=0,lin=8884:non=0,lin=8884:non=0,lin=1308:non=0,lin=3458:non=0,lin=192:non=0,lin=633:non=0,lin=1582:non=0,lin=2792:non=0,lin=1988:non=0,lin=3340:non=0,lin=5714:non=0,lin=8101:non=0,lin=1279:non=0,lin=1969:non=0,lin=643:non=0,lin=589:non=0,lin=6079:non=0,lin=4610:non=0,lin=5213:non=0,lin=15292:non=0,lin=89228:non=0,lin=4361:non=0,lin=6030:non=0,lin=1582:non=0,lin=2508:non=0,lin=24538:non=0,lin=1582:non=0,lin=286694:non=0,lin=1160:non=0,lin=1295:non=0,lin=30961:non=0,lin=1205:non=0,lin=156767:non=0,lin=268344:non=0,lin=195106:non=0,lin=67698:non=0,lin=3605:non=0,lin=10949:non=0,lin=5419:non=0,lin=94291:non=0,lin=92603:non=0,lin=5419:non=0,lin=9236:non=0,lin=47073:non=0,lin=6435:non=0,lin=26986:non=0,lin=21258:non=0,lin=633:non=0,lin=28278:non=0,lin=1189:non=0,lin=1295:non=0,lin=29482:non=0,lin=2461:non=0,lin=4958:non=0,lin=9884:non=0,lin=1263:non=0,lin=3933:non=0,lin=3967:non=0,lin=3132:non=0,lin=39706:non=0,lin=4066:non=0,lin=7881:non=0,lin=80430:non=0,lin=3970:non=0,lin=51750:non=0,lin=2367:non=0
ktree:L(nc:yz:nu):C(yssd:yi),lin=4595:non=0,lin=2438:non=0,lin=1893:non=0,lin=4754:non=0,lin=4946:non=0,lin=3452:non=0,lin=4024:non=0,lin=24018:non=0,lin=1463:non=0,lin=1732:non=0,lin=3184:non=0,lin=2125:non=0,lin=4603:non=0,lin=4186:non=0,lin=5418:non=0,lin=5987:non=0,lin=4910:non=0,lin=5249:non=0,lin=6281:non=0,lin=6281:non=0,lin=973:non=0,lin=2498:non=0,lin=155:non=0,lin=486:non=0,lin=1174:non=0,lin=2036:non=0,lin=1463:non=0,lin=2420:non=0,lin=4076:non=0,lin=5743:non=0,lin=954:non=0,lin=1451:non=0,lin=493:non=0,lin=457:non=0,lin=4339:non=0,lin=3323:non=0,lin=3743:non=0,lin=10702:non=0,lin=60878:non=0,lin=3137:non=0,lin=4305:non=0,lin=1174:non=0,lin=1828:non=0,lin=17013:non=0,lin=1174:non=0,lin=193703:non=0,lin=875:non=0,lin=965:non=0,lin=21408:non=0,lin=905:non=0,lin=106367:non=0,lin=181378:non=0,lin=132165:non=0,lin=46322:non=0,lin=2615:non=0,lin=7715:non=0,lin=3879:non=0,lin=64271:non=0,lin=63128:non=0,lin=3879:non=0,lin=6536:non=0,lin=32334:non=0,lin=4595:non=0,lin=18702:non=0,lin=14790:non=0,lin=486:non=0,lin=19581:non=0,lin=894:non=0,lin=965:non=0,lin=20402:non=0,lin=1797:non=0,lin=3554:non=0,lin=6986:non=0,lin=943:non=0,lin=2833:non=0,lin=2856:non=0,lin=2282:non=0,lin=27345:non=0,lin=2922:non=0,lin=5595:non=0,lin=54900:non=0,lin=2859:non=0,lin=35525:non=0,lin=1735:non=0
ktree:L(nc:yz:yu):C(nssd:ni),lin=9155:non=0,lin=4408:non=0,lin=3261:non=0,lin=9394:non=0,lin=9682:non=0,lin=6585:non=0,lin=7706:non=0,lin=55830:non=0,lin=2485:non=0,lin=3020:non=0,lin=5944:non=0,lin=3763:non=0,lin=8863:non=0,lin=7952:non=0,lin=10722:non=0,lin=11927:non=0,lin=9630:non=0,lin=10468:non=0,lin=12741:non=0,lin=12741:non=0,lin=1553:non=0,lin=4498:non=0,lin=197:non=0,lin=714:non=0,lin=1942:non=0,lin=3629:non=0,lin=2485:non=0,lin=4380:non=0,lin=7786:non=0,lin=11557:non=0,lin=1524:non=0,lin=2466:non=0,lin=724:non=0,lin=670:non=0,lin=8464:non=0,lin=6391:non=0,lin=7285:non=0,lin=23149:non=0,lin=150653:non=0,lin=5873:non=0,lin=8415:non=0,lin=1942:non=0,lin=3164:non=0,lin=37803:non=0,lin=1942:non=0,lin=498391:non=0,lin=1405:non=0,lin=1540:non=0,lin=49206:non=0,lin=1450:non=0,lin=266167:non=0,lin=465056:non=0,lin=334887:non=0,lin=112370:non=0,lin=4870:non=0,lin=16141:non=0,lin=7491:non=0,lin=157371:non=0,lin=154028:non=0,lin=7491:non=0,lin=13516:non=0,lin=75378:non=0,lin=9155:non=0,lin=42642:non=0,lin=33039:non=0,lin=714:non=0,lin=44775:non=0,lin=1434:non=0,lin=1540:non=0,lin=46842:non=0,lin=3117:non=0,lin=6739:non=0,lin=14609:non=0,lin=1508:non=0,lin=5198:non=0,lin=5232:non=0,lin=4172:non=0,lin=63723:non=0,lin=5331:non=0,lin=11337:non=0,lin=132387:non=0,lin=5235:non=0,lin=84695:non=0,lin=3023:non=0
ktree:L(nc:yz:yu):C(nssd:yi),lin=7059:non=0,lin=3378:non=0,lin=2485:non=0,lin=7218:non=0,lin=7410:non=0,lin=5064:non=0,lin=5900:non=0,lin=43114:non=0,lin=1911:non=0,lin=2324:non=0,lin=4552:non=0,lin=2881:non=0,lin=6763:non=0,lin=6062:non=0,lin=8206:non=0,lin=9119:non=0,lin=7374:non=0,lin=8037:non=0,lin=9777:non=0,lin=9777:non=0,lin=1193:non=0,lin=3438:non=0,lin=159:non=0,lin=558:non=0,lin=1498:non=0,lin=2792:non=0,lin=1911:non=0,lin=3360:non=0,lin=5952:non=0,lin=8875:non=0,lin=1174:non=0,lin=1899:non=0,lin=565:non=0,lin=529:non=0,lin=6499:non=0,lin=4935:non=0,lin=5619:non=0,lin=17830:non=0,lin=116678:non=0,lin=4505:non=0,lin=6465:non=0,lin=1498:non=0,lin=2420:non=0,lin=29053:non=0,lin=1498:non=0,lin=386079:non=0,lin=1095:non=0,lin=1185:non=0,lin=37972:non=0,lin=1125:non=0,lin=205767:non=0,lin=360134:non=0,lin=259177:non=0,lin=86898:non=0,lin=3759:non=0,lin=12423:non=0,lin=5755:non=0,lin=121575:non=0,lin=118928:non=0,lin=5755:non=0,lin=10416:non=0,lin=58038:non=0,lin=7059:non=0,lin=32914:non=0,lin=25482:non=0,lin=558:non=0,lin=34557:non=0,lin=1114:non=0,lin=1185:non=0,lin=36162:non=0,lin=2389:non=0,lin=5166:non=0,lin=11270:non=0,lin=1163:non=0,lin=3977:non=0,lin=4000:non=0,lin=3222:non=0,lin=49153:non=0,lin=4066:non=0,lin=8727:non=0,lin=102096:non=0,lin=4003:non=0,lin=65445:non=0,lin=2327:non=0
ktree:L(nc:yz:yu):C(yssd:ni),lin=9219:non=0,lin=4448:non=0,lin=3293:non=0,lin=9458:non=0,lin=9746:non=0,lin=6637:non=0,lin=7762:non=0,lin=56006:non=0,lin=2513:non=0,lin=3052:non=0,lin=5992:non=0,lin=3799:non=0,lin=8923:non=0,lin=8008:non=0,lin=10790:non=0,lin=11999:non=0,lin=9694:non=0,lin=10536:non=0,lin=12817:non=0,lin=12817:non=0,lin=1573:non=0,lin=4538:non=0,lin=201:non=0,lin=726:non=0,lin=1966:non=0,lin=3665:non=0,lin=2513:non=0,lin=4420:non=0,lin=7842:non=0,lin=11629:non=0,lin=1544:non=0,lin=2494:non=0,lin=736:non=0,lin=682:non=0,lin=8524:non=0,lin=6443:non=0,lin=7341:non=0,lin=23257:non=0,lin=150953:non=0,lin=5921:non=0,lin=8475:non=0,lin=1966:non=0,lin=3196:non=0,lin=37943:non=0,lin=1966:non=0,lin=498947:non=0,lin=1425:non=0,lin=1560:non=0,lin=49370:non=0,lin=1470:non=0,lin=266567:non=0,lin=465592:non=0,lin=335339:non=0,lin=112626:non=0,lin=4914:non=0,lin=16229:non=0,lin=7547:non=0,lin=157675:non=0,lin=154328:non=0,lin=7547:non=0,lin=13596:non=0,lin=75582:non=0,lin=9219:non=0,lin=42794:non=0,lin=33171:non=0,lin=726:non=0,lin=44931:non=0,lin=1454:non=0,lin=1560:non=0,lin=47002:non=0,lin=3149:non=0,lin=6791:non=0,lin=14693:non=0,lin=1528:non=0,lin=5242:non=0,lin=5276:non=0,lin=4212:non=0,lin=63911:non=0,lin=5375:non=0,lin=11409:non=0,lin=132663:non=0,lin=5279:non=0,lin=84915:non=0,lin=3055:non=0
ktree:L(nc:yz:yu):C(yssd:yi),lin=7123:non=0,lin=3418:non=0,lin=2517:non=0,lin=7282:non=0,lin=7474:non=0,lin=5116:non=0,lin=5956:non=0,lin=43290:non=0,lin=1939:non=0,lin=2356:non=0,lin=4600:non=0,lin=2917:non=0,lin=6823:non=0,lin=6118:non=0,lin=8274:non=0,lin=9191:non=0,lin=7438:non=0,lin=8105:non=0,lin=9853:non=0,lin=9853:non=0,lin=1213:non=0,lin=3478:non=0,lin=163:non=0,lin=570:non=0,lin=1522:non=0,lin=2828:non=0,lin=1939:non=0,lin=3400:non=0,lin=6008:non=0,lin=8947:non=0,lin=1194:non=0,lin=1927:non=0,lin=577:non=0,lin=541:non=0,lin=6559:non=0,lin=4987:non=0,lin=5675:non=0,lin=17938:non=0,lin=116978:non=0,lin=4553:non=0,lin=6525:non=0,lin=1522:non=0,lin=2452:non=0,lin=29193:non=0,lin=1522:non=0,lin=386635:non=0,lin=1115:non=0,lin=1205:non=0,lin=38136:non=0,lin=1145:non=0,lin=206167:non=0,lin=360670:non=0,lin=259629:non=0,lin=87154:non=0,lin=3803:non=0,lin=12511:non=0,lin=5811:non=0,lin=121879:non=0,lin=119228:non=0,lin=5811:non=0,lin=10496:non=0,lin=58242:non=0,lin=7123:non=0,lin=33066:non=0,lin=25614:non=0,lin=570:non=0,lin=34713:non=0,lin=1134:non=0,lin=1205:non=0,lin=36322:non=0,lin=2421:non=0,lin=5218:non=0,lin=11354:non=0,lin=1183:non=0,lin=4021:non=0,lin=4044:non=0,lin=3262:non=0,lin=49341:non=0,lin=4110:non=0,lin=8799:non=0,lin=102372:non=0,lin=4047:non=0,lin=65665:non=0,lin=2359:non=0
ktree:L(yc:nz:nu):C(nssd:ni),lin=6375:non=0,lin=3324:non=0,lin=2573:non=0,lin=6612:non=0,lin=6900:non=0,lin=4755:non=0,lin=5582:non=0,lin=34604:non=0,lin=1959:non=0,lin=2330:non=0,lin=4378:non=0,lin=2887:non=0,lin=6409:non=0,lin=5816:non=0,lin=7568:non=0,lin=8389:non=0,lin=6840:non=0,lin=7316:non=0,lin=8799:non=0,lin=8799:non=0,lin=1289:non=0,lin=3414:non=0,lin=189:non=0,lin=622:non=0,lin=1558:non=0,lin=2755:non=0,lin=1959:non=0,lin=3300:non=0,lin=5654:non=0,lin=8035:non=0,lin=1262:non=0,lin=1944:non=0,lin=634:non=0,lin=580:non=0,lin=6022:non=0,lin=4563:non=0,lin=5159:non=0,lin=15181:non=0,lin=88909:non=0,lin=4309:non=0,lin=5965:non=0,lin=1558:non=0,lin=2474:non=0,lin=24389:non=0,lin=1558:non=0,lin=286101:non=0,lin=1145:non=0,lin=1280:non=0,lin=30800:non=0,lin=1190:non=0,lin=156351:non=0,lin=267776:non=0,lin=194627:non=0,lin=67428:non=0,lin=3560:non=0,lin=10863:non=0,lin=5357:non=0,lin=93963:non=0,lin=92284:non=0,lin=5357:non=0,lin=9158:non=0,lin=46870:non=0,lin=6375:non=0,lin=26834:non=0,lin=21121:non=0,lin=622:non=0,lin=28117:non=0,lin=1172:non=0,lin=1280:non=0,lin=29316:non=0,lin=2429:non=0,lin=4905:non=0,lin=9799:non=0,lin=1244:non=0,lin=3884:non=0,lin=3920:non=0,lin=3096:non=0,lin=39497:non=0,lin=4019:non=0,lin=7807:non=0,lin=80125:non=0,lin=3929:non=0,lin=51525:non=0,lin=2339:non=0
ktree:L(yc:nz:nu):C(nssd:yi),lin=4535:non=0,lin=2394:non=0,lin=1861:non=0,lin=4692:non=0,lin=4884:non=0,lin=3403:non=0,lin=3972:non=0,lin=23824:non=0,lin=1434:non=0,lin=1698:non=0,lin=3130:non=0,lin=2086:non=0,lin=4534:non=0,lin=4122:non=0,lin=5341:non=0,lin=5905:non=0,lin=4840:non=0,lin=5174:non=0,lin=6196:non=0,lin=6196:non=0,lin=954:non=0,lin=2454:non=0,lin=152:non=0,lin=475:non=0,lin=1150:non=0,lin=1999:non=0,lin=1434:non=0,lin=2380:non=0,lin=4016:non=0,lin=5677:non=0,lin=937:non=0,lin=1426:non=0,lin=484:non=0,lin=448:non=0,lin=4282:non=0,lin=3276:non=0,lin=3689:non=0,lin=10591:non=0,lin=60559:non=0,lin=3085:non=0,lin=4240:non=0,lin=1150:non=0,lin=1794:non=0,lin=16864:non=0,lin=1150:non=0,lin=193110:non=0,lin=860:non=0,lin=950:non=0,lin=21247:non=0,lin=890:non=0,lin=105951:non=0,lin=180810:non=0,lin=131686:non=0,lin=46052:non=0,lin=2570:non=0,lin=7629:non=0,lin=3817:non=0,lin=63943:non=0,lin=62809:non=0,lin=3817:non=0,lin=6458:non=0,lin=32131:non=0,lin=4535:non=0,lin=18550:non=0,lin=14653:non=0,lin=475:non=0,lin=19420:non=0,lin=877:non=0,lin=950:non=0,lin=20236:non=0,lin=1765:non=0,lin=3501:non=0,lin=6901:non=0,lin=924:non=0,lin=2784:non=0,lin=2809:non=0,lin=2246:non=0,lin=27136:non=0,lin=2875:non=0,lin=5521:non=0,lin=54595:non=0,lin=2818:non=0,lin=35300:non=0,lin=1707:non=0
ktree:L(yc:nz:nu):C(yssd:ni),lin=6439:non=0,lin=3364:non=0,lin=2605:non=0,lin=6676:non=0,lin=6964:non=0,lin=4807:non=0,lin=5638:non=0,lin=34780:non=0,lin=1987:non=0,lin=2362:non=0,lin=4426:non=0,lin=2923:non=0,lin=6469:non=0,lin=5872:non=0,lin=7636:non=0,lin=8461:non=0,lin=6904:non=0,lin=7384:non=0,lin=8875:non=0,lin=8875:non=0,lin=1309:non=0,lin=3454:non=0,lin=193:non=0,lin=634:non=0,lin=1582:non=0,lin=2791:non=0,lin=1987:non=0,lin=3340:non=0,lin=5710:non=0,lin=8107:non=0,lin=1282:non=0,lin=1972:non=0,lin=646:non=0,lin=592:non=0,lin=6082:non=0,lin=4615:non=0,lin=5215:non=0,lin=15289:non=0,lin=89209:non=0,lin=4357:non=0,lin=6025:non=0,lin=1582:non=0,lin=2506:non=0,lin=24529:non=0,lin=1582:non=0,lin=286657:non=0,lin=1165:non=0,lin=1300:non=0,lin=30964:non=0,lin=1210:non=0,lin=156751:non=0,lin=268312:non=0,lin=195079:non=0,lin=67684:non=0,lin=3604:non=0,lin=10951:non=0,lin=5413:non=0,lin=94267:non=0,lin=92584:non=0,lin=5413:non=0,lin=9238:non=0,lin=47074:non=0,lin=6439:non=0,lin=26986:non=0,lin=21253:non=0,lin=634:non=0,lin=28273:non=0,lin=1192:non=0,lin=1300:non=0,lin=29476:non=0,lin=2461:non=0,lin=4957:non=0,lin=9883:non=0,lin=1264:non=0,lin=3928:non=0,lin=3964:non=0,lin=3136:non=0,lin=39685:non=0,lin=4063:non=0,lin=7879:non=0,lin=80401:non=0,lin=3973:non=0,lin=51745:non=0,lin=2371:non=0
ktree:L(yc:nz:nu):C(yssd:yi),lin=4599:non=0,lin=2434:non=0,lin=1893:non=0,lin=4756:non=0,lin=4948:non=0,lin=3455:non=0,lin=4028:non=0,lin=24000:non=0,lin=1462:non=0,lin=1730:non=0,lin=3178:non=0,lin=2122:non=0,lin=4594:non=0,lin=4178:non=0,lin=5409:non=0,lin=5977:non=0,lin=4904:non=0,lin=5242:non=0,lin=6272:non=0,lin=6272:non=0,lin=974:non=0,lin=2494:non=0,lin=156:non=0,lin=487:non=0,lin=1174:non=0,lin=2035:non=0,lin=1462:non=0,lin=2420:non=0,lin=4072:non=0,lin=5749:non=0,lin=957:non=0,lin=1454:non=0,lin=496:non=0,lin=460:non=0,lin=4342:non=0,lin=3328:non=0,lin=3745:non=0,lin=10699:non=0,lin=60859:non=0,lin=3133:non=0,lin=4300:non=0,lin=1174:non=0,lin=1826:non=0,lin=17004:non=0,lin=1174:non=0,lin=193666:non=0,lin=880:non=0,lin=970:non=0,lin=21411:non=0,lin=910:non=0,lin=106351:non=0,lin=181346:non=0,lin=132138:non=0,lin=46308:non=0,lin=2614:non=0,lin=7717:non=0,lin=3873:non=0,lin=64247:non=0,lin=63109:non=0,lin=3873:non=0,lin=6538:non=0,lin=32335:non=0,lin=4599:non=0,lin=18702:non=0,lin=14785:non=0,lin=487:non=0,lin=19576:non=0,lin=897:non=0,lin=970:non=0,lin=20396:non=0,lin=1797:non=0,lin=3553:non=0,lin=6985:non=0,lin=944:non=0,lin=2828:non=0,lin=2853:non=0,lin=2286:non=0,lin=27324:non=0,lin=2919:non=0,lin=5593:non=0,lin=54871:non=0,lin=2862:non=0,lin=35520:non=0,lin=1739:non=0
ktree:L(yc:nz:yu):C(nssd:ni),lin=9159:non=0,lin=4404:non=0,lin=3261:non=0,lin=9396:non=0,lin=9684:non=0,lin=6588:non=0,lin=7710:non=0,lin=55812:non=0,lin=2484:non=0,lin=3018:non=0,lin=5938:non=0,lin=3760:non=0,lin=8854:non=0,lin=7944:non=0,lin=10713:non=0,lin=11917:non=0,lin=9624:non=0,lin=10461:non=0,lin=12732:non=0,lin=12732:non=0,lin=1554:non=0,lin=4494:non=0,lin=198:non=0,lin=715:non=0,lin=1942:non=0,lin=3628:non=0,lin=2484:non=0,lin=4380:non=0,lin=7782:non=0,lin=11563:non=0,lin=1527:non=0,lin=2469:non=0,lin=727:non=0,lin=673:non=0,lin=8467:non=0,lin=6396:non=0,lin=7287:non=0,lin=23146:non=0,lin=150634:non=0,lin=5869:non=0,lin=8410:non=0,lin=1942:non=0,lin=3162:non=0,lin=37794:non=0,lin=1942:non=0,lin=498354:non=0,lin=1410:non=0,lin=1545:non=0,lin=49209:non=0,lin=1455:non=0,lin=266151:non=0,lin=465024:non=0,lin=334860:non=0,lin=112356:non=0,lin=4869:non=0,lin=16143:non=0,lin=7485:non=0,lin=157347:non=0,lin=154009:non=0,lin=7485:non=0,lin=13518:non=0,lin=75379:non=0,lin=9159:non=0,lin=42642:non=0,lin=33034:non=0,lin=715:non=0,lin=44770:non=0,lin=1437:non=0,lin=1545:non=0,lin=46836:non=0,lin=3117:non=0,lin=6738:non=0,lin=14608:non=0,lin=1509:non=0,lin=5193:non=0,lin=5229:non=0,lin=4176:non=0,lin=63702:non=0,lin=5328:non=0,lin=11335:non=0,lin=132358:non=0,lin=5238:non=0,lin=84690:non=0,lin=3027:non=0
ktree:L(yc:nz:yu):C(nssd:yi),lin=7063:non=0,lin=3374:non=0,lin=2485:non=0,lin=7220:non=0,lin=7412:non=0,lin=5067:non=0,lin=5904:non=0,lin=43096:non=0,lin=1910:non=0,lin=2322:non=0,lin=4546:non=0,lin=2878:non=0,lin=6754:non=0,lin=6054:non=0,lin=8197:non=0,lin=9109:non=0,lin=7368:non=0,lin=8030:non=0,lin=9768:non=0,lin=9768:non=0,lin=1194:non=0,lin=3434:non=0,lin=160:non=0,lin=559:non=0,lin=1498:non=0,lin=2791:non=0,lin=1910:non=0,lin=3360:non=0,lin=5948:non=0,lin=8881:non=0,lin=1177:non=0,lin=1902:non=0,lin=568:non=0,lin=532:non=0,lin=6502:non=0,lin=4940:non=0,lin=5621:non=0,lin=17827:non=0,lin=116659:non=0,lin=4501:non=0,lin=6460:non=0,lin=1498:non=0,lin=2418:non=0,lin=29044:non=0,lin=1498:non=0,lin=386042:non=0,lin=1100:non=0,lin=1190:non=0,lin=37975:non=0,lin=1130:non=0,lin=205751:non=0,lin=360102:non=0,lin=259150:non=0,lin=86884:non=0,lin=3758:non=0,lin=12425:non=0,lin=5749:non=0,lin=121551:non=0,lin=118909:non=0,lin=5749:non=0,lin=10418:non=0,lin=58039:non=0,lin=7063:non=0,lin=32914:non=0,lin=25477:non=0,lin=559:non=0,lin=34552:non=0,lin=1117:non=0,lin=1190:non=0,lin=36156:non=0,lin=2389:non=0,lin=5165:non=0,lin=11269:non=0,lin=1164:non=0,lin=3972:non=0,lin=3997:non=0,lin=3226:non=0,lin=49132:non=0,lin=4063:non=0,lin=8725:non=0,lin=102067:non=0,lin=4006:non=0,lin=65440:non=0,lin=2331:non=0
ktree:L(yc:nz:yu):C(yssd:ni),lin=9223:non=0,lin=4444:non=0,lin=3293:non=0,lin=9460:non=0,lin=9748:non=0,lin=6640:non=0,lin=7766:non=0,lin=55988:non=0,lin=2512:non=0,lin=3050:non=0,lin=5986:non=0,lin=3796:non=0,lin=8914:non=0,lin=8000:non=0,lin=10781:non=0,lin=11989:non=0,lin=9688:non=0,lin=10529:non=0,lin=12808:non=0,lin=12808:non=0,lin=1574:non=0,lin=4534:non=0,lin=202:non=0,lin=727:non=0,lin=1966:non=0,lin=3664:non=0,lin=2512:non=0,lin=4420:non=0,lin=7838:non=0,lin=11635:non=0,lin=1547:non=0,lin=2497:non=0,lin=739:non=0,lin=685:non=0,lin=8527:non=0,lin=6448:non=0,lin=7343:non=0,lin=23254:non=0,lin=150934:non=0,lin=5917:non=0,lin=8470:non=0,lin=1966:non=0,lin=3194:non=0,lin=37934:non=0,lin=1966:non=0,lin=498910:non=0,lin=1430:non=0,lin=1565:non=0,lin=49373:non=0,lin=1475:non=0,lin=266551:non=0,lin=465560:non=0,lin=335312:non=0,lin=112612:non=0,lin=4913:non=0,lin=16231:non=0,lin=7541:non=0,lin=157651:non=0,lin=154309:non=0,lin=7541:non=0,lin=13598:non=0,lin=75583:non=0,lin=9223:non=0,lin=42794:non=0,lin=33166:non=0,lin=727:non=0,lin=44926:non=0,lin=1457:non=0,lin=1565:non=0,lin=46996:non=0,lin=3149:non=0,lin=6790:non=0,lin=14692:non=0,lin=1529:non=0,lin=5237:non=0,lin=5273:non=0,lin=4216:non=0,lin=63890:non=0,lin=5372:non=0,lin=11407:non=0,lin=132634:non=0,lin=5282:non=0,lin=84910:non=0,lin=3059:non=0
ktree:L(yc:nz:yu):C(yssd:yi),lin=7127:non=0,lin=3414:non=0,lin=2517:non=0,lin=7284:non=0,lin=7476:non=0,lin=5119:non=0,lin=5960:non=0,lin=43272:non=0,lin=1938:non=0,lin=2354:non=0,lin=4594:non=0,lin=2914:non=0,lin=6814:non=0,lin=6110:non=0,lin=8265:non=0,lin=9181:non=0,lin=7432:non=0,lin=8098:non=0,lin=9844:non=0,lin=9844:non=0,lin=1214:non=0,lin=3474:non=0,lin=164:non=0,lin=571:non=0,lin=1522:non=0,lin=2827:non=0,lin=1938:non=0,lin=3400:non=0,lin=6004:non=0,lin=8953:non=0,lin=1197:non=0,lin=1930:non=0,lin=580:non=0,lin=544:non=0,lin=6562:non=0,lin=4992:non=0,lin=5677:non=0,lin=17935:non=0,lin=116959:non=0,lin=4549:non=0,lin=6520:non=0,lin=1522:non=0,lin=2450:non=0,lin=29184:non=0,lin=1522:non=0,lin=386598:non=0,lin=1120:non=0,lin=1210:non=0,lin=38139:non=0,lin=1150:non=0,lin=206151:non=0,lin=360638:non=0,lin=259602:non=0,lin=87140:non=0,lin=3802:non=0,lin=12513:non=0,lin=5805:non=0,lin=121855:non=0,lin=119209:non=0,lin=5805:non=0,lin=10498:non=0,lin=58243:non=0,lin=7127:non=0,lin=33066:non=0,lin=25609:non=0,lin=571:non=0,lin=34708:non=0,lin=1137:non=0,lin=1210:non=0,lin=36316:non=0,lin=2421:non=0,lin=5217:non=0,lin=11353:non=0,lin=1184:non=0,lin=4016:non=0,lin=4041:non=0,lin=3266:non=0,lin=49320:non=0,lin=4107:non=0,lin=8797:non=0,lin=102343:non=0,lin=4050:non=0,lin=65660:non=0,lin=2363:non=0
